Filename,C:/Users/Nox.workstation/Desktop/Analysis/Xana/Data12\190725_Sens30_unamp_1.avi
Frames per second,30.0,Seconds per frame,0.03333333333333333,Fly box size,100x100 pixels,Arena center,"(0, 0)"
Arena diameter pixels,1197,Arena diameter in millimeters,30,Arena top left,"(1, 1)"
,,pixels,pixels,pixeis sum,pixeis sum,pixels/frame,pixels/frame,pixeis avg,pixels/frame,pixels/frame,degrees,degrees,degrees,pixels,,millimeters,millimeters,millimeters/frame,millimeters/frame,millimeters/frame,millimeters/frame,millimeters,pixels,pixels
frame,seconds,x,y,motion,motion acceleration,velocity,acceleration,LED,velocity vector x,velocity vector y,velocity angle,angular velocity,angle to the arena center,distance to the arena center,,x,y,velocity,acceleration,velocity vector x,velocity vector y,distance to the arena center,x in relation to the arena,y in relation to the arena
235.0,7.833333333333333,819,995,4287,1947,2.0,-0.23606797749978981,137,2,0,0.0,4.53909969329834,50.54,1288.71,,819.0,995.0,2.0,-0.23606797749978981,2.0,0.0,1288.71,818,994
236.0,7.866666666666666,820,994,918,-3369,1.4142135623730951,-0.58578643762690485,137,1,-1,45.0,1.4006381034851074,50.48,1288.58,,820.0,994.0,1.4142135623730951,-0.58578643762690485,1.0,-1.0,1288.58,819,993
237.0,7.8999999999999995,819,994,1218,300,1.0,-0.41421356237309515,137,-1,0,180.0,2.3911242485046387,50.51,1287.94,,819.0,994.0,1.0,-0.41421356237309515,-1.0,0.0,1287.94,818,993
238.0,7.933333333333334,816,994,5307,4089,3.0,2.0,137,-3,0,180.0,10.777767181396484,50.62,1286.04,,816.0,994.0,3.0,2.0,-3.0,0.0,1286.04,815,993
239.0,7.966666666666667,812,995,5598,291,4.1231056256176606,1.1231056256176606,137,-4,1,194.03624346792648,12.988365173339844,50.78,1284.28,,812.0,995.0,4.1231056256176606,1.1231056256176606,-4.0,1.0,1284.28,811,994
240.0,8.0,808,998,5295,-303,5.0,0.87689437438233941,137,-4,3,216.86989764584402,9.989871978759766,51.01,1284.08,,808.0,998.0,5.0,0.87689437438233941,-4.0,3.0,1284.08,807,997
241.0,8.033333333333333,802,1001,5718,423,6.7082039324993694,1.7082039324993694,137,-6,3,206.565051177078,4.064296722412109,51.3,1282.66,,802.0,1001.0,6.7082039324993694,1.7082039324993694,-6.0,3.0,1282.66,801,1000
242.0,8.066666666666666,794,1003,6639,921,8.2462112512353212,1.5380073187359518,137,-8,2,194.03624346792648,4.764564514160156,51.63,1279.24,,794.0,1003.0,8.2462112512353212,1.5380073187359518,-8.0,2.0,1279.24,793,1002
243.0,8.1,788,1005,4959,-1680,6.324555320336759,-1.9216559308985621,137,-6,2,198.434948822922,4.532012939453125,51.9,1277.09,,788.0,1005.0,6.324555320336759,-1.9216559308985621,-6.0,2.0,1277.09,787,1004
244.0,8.133333333333333,783,1007,4494,-465,5.3851648071345037,-0.93939051320225531,137,-5,2,201.80140948635182,0.7136154174804688,52.13,1275.59,,783.0,1007.0,5.3851648071345037,-0.93939051320225531,-5.0,2.0,1275.59,782,1006
245.0,8.166666666666666,776,1012,4944,450,8.6023252670426267,3.2171604599081229,137,-7,5,215.53767779197437,0.96539306640625,52.52,1275.27,,776.0,1012.0,8.6023252670426267,3.2171604599081229,-7.0,5.0,1275.27,775,1011
246.0,8.2,769,1015,5634,690,7.6157731058639087,-0.98655216117871802,137,-7,3,203.19859051364818,1.0480422973632812,52.85,1273.42,,769.0,1015.0,7.6157731058639087,-0.98655216117871802,-7.0,3.0,1273.42,768,1014
247.0,8.233333333333333,761,1016,6402,768,8.0622577482985491,0.44648464243464048,137,-8,1,187.1250163489018,0.9320831298828125,53.17,1269.4,,761.0,1016.0,8.0622577482985491,0.44648464243464048,-8.0,1.0,1269.4,760,1015
248.0,8.266666666666666,753,1018,5607,-795,8.2462112512353212,0.18395350293677204,137,-8,2,194.03624346792648,2.237396240234375,53.51,1266.23,,753.0,1018.0,8.2462112512353212,0.18395350293677204,-8.0,2.0,1266.23,752,1017
249.0,8.3,743,1022,6264,657,10.770329614269007,2.5241183630336863,137,-10,4,201.80140948635182,1.3852310180664062,53.98,1263.54,,743.0,1022.0,10.770329614269007,2.5241183630336863,-10.0,4.0,1263.54,742,1021
250.0,8.333333333333334,733,1024,6855,591,10.198039027185569,-0.5722905870834385,137,-10,2,191.3099324740202,5.759075164794922,54.4,1259.31,,733.0,1024.0,10.198039027185569,-0.5722905870834385,-10.0,2.0,1259.31,732,1023
251.0,8.366666666666667,726,1024,5949,-906,7.0,-3.198039027185569,137,-7,0,180.0,5.147773742675781,54.66,1255.25,,726.0,1024.0,7.0,-3.198039027185569,-7.0,0.0,1255.25,725,1023
252.0,8.4,717,1023,6519,570,9.0553851381374173,2.0553851381374173,137,-9,-1,173.6598082540901,3.817230224609375,54.97,1249.25,,717.0,1023.0,9.0553851381374173,2.0553851381374173,-9.0,-1.0,1249.25,716,1022
253.0,8.433333333333334,707,1023,6357,-162,10.0,0.9446148618625827,137,-10,0,180.0,1.0271224975585938,55.35,1243.53,,707.0,1023.0,10.0,0.9446148618625827,-10.0,0.0,1243.53,706,1022
254.0,8.466666666666667,696,1023,7143,786,11.0,1.0,137,-11,0,180.0,2.6451873779296875,55.77,1237.31,,696.0,1023.0,11.0,1.0,-11.0,0.0,1237.31,695,1022
255.0,8.5,688,1021,5898,-1245,8.2462112512353212,-2.7537887487646788,137,-8,-2,165.96375653207352,1.5777664184570312,56.03,1231.17,,688.0,1021.0,8.2462112512353212,-2.7537887487646788,-8.0,-2.0,1231.17,687,1020
256.0,8.533333333333333,681,1020,6051,153,7.0710678118654755,-1.1751434393698457,137,-7,-1,171.86989764584402,1.1416015625,56.27,1226.44,,681.0,1020.0,7.0710678118654755,-1.1751434393698457,-7.0,-1.0,1226.44,680,1019
257.0,8.566666666666666,673,1020,5409,-642,8.0,0.92893218813452449,137,-8,0,180.0,1.1785125732421875,56.58,1222.02,,673.0,1020.0,8.0,0.92893218813452449,-8.0,0.0,1222.02,672,1019
258.0,8.6,665,1019,6015,606,8.0622577482985491,0.062257748298549132,138,-8,-1,172.8749836510982,1.183258056640625,56.87,1216.79,,665.0,1019.0,8.0622577482985491,0.062257748298549132,-8.0,-1.0,1216.79,664,1018
259.0,8.633333333333333,659,1018,5052,-963,6.0827625302982193,-1.9794952180003298,137,-6,-1,170.53767779197437,1.0720138549804688,57.08,1212.69,,659.0,1018.0,6.0827625302982193,-1.9794952180003298,-6.0,-1.0,1212.69,658,1017
260.0,8.666666666666666,654,1017,4641,-411,5.0990195135927845,-0.98374301670543485,137,-5,-1,168.6900675259798,1.3724288940429688,57.26,1209.13,,654.0,1017.0,5.0990195135927845,-0.98374301670543485,-5.0,-1.0,1209.13,653,1016
261.0,8.7,643,1017,6063,1422,11.0,5.9009804864072155,137,-11,0,180.0,0.5421142578125,57.7,1203.22,,643.0,1017.0,11.0,5.9009804864072155,-11.0,0.0,1203.22,642,1016
262.0,8.733333333333333,632,1017,6249,186,11.0,0.0,137,-11,0,180.0,3.7285308837890625,58.14,1197.38,,632.0,1017.0,11.0,0.0,-11.0,0.0,1197.38,631,1016
263.0,8.766666666666666,622,1016,6213,-36,10.04987562112089,-0.95012437887911005,138,-10,-1,174.28940686250036,1.1519546508789062,58.52,1191.28,,622.0,1016.0,10.04987562112089,-0.95012437887911005,-10.0,-1.0,1191.28,621,1015
264.0,8.8,612,1014,6675,462,10.198039027185569,0.14816340606467904,137,-10,-2,168.6900675259798,2.9896697998046875,58.89,1184.37,,612.0,1014.0,10.198039027185569,0.14816340606467904,-10.0,-2.0,1184.37,611,1013
265.0,8.833333333333334,601,1014,6012,-663,11.0,0.80196097281443102,137,-11,0,180.0,1.1437835693359375,59.34,1178.73,,601.0,1014.0,11.0,0.80196097281443102,-11.0,0.0,1178.73,600,1013
266.0,8.866666666666667,587,1012,6780,768,14.142135623730951,3.142135623730951,138,-14,-2,171.86989764584402,1.7844696044921875,59.88,1169.92,,587.0,1012.0,14.142135623730951,3.142135623730951,-14.0,-2.0,1169.92,586,1011
267.0,8.9,579,1009,6183,-597,8.5440037453175304,-5.5981318784134206,138,-8,-3,159.44395478041653,1.3714981079101562,60.15,1163.32,,579.0,1009.0,8.5440037453175304,-5.5981318784134206,-8.0,-3.0,1163.32,578,1008
268.0,8.933333333333334,569,1009,5823,-360,10.0,1.4559962546824696,137,-10,0,180.0,0.9141082763671875,60.58,1158.38,,569.0,1009.0,10.0,1.4559962546824696,-10.0,0.0,1158.38,568,1008
269.0,8.966666666666667,561,1008,5091,-732,8.0622577482985491,-1.9377422517014509,137,-8,-1,172.8749836510982,0.3434906005859375,60.9,1153.6,,561.0,1008.0,8.0622577482985491,-1.9377422517014509,-8.0,-1.0,1153.6,560,1007
270.0,9.0,551,1007,6177,1086,10.04987562112089,1.9876178728223408,138,-10,-1,174.28940686250036,0.8167495727539062,61.31,1147.89,,551.0,1007.0,10.04987562112089,1.9876178728223408,-10.0,-1.0,1147.89,550,1006
271.0,9.033333333333333,542,1006,5820,-357,9.0553851381374173,-0.99449048298347265,137,-9,-1,173.6598082540901,0.4991455078125,61.69,1142.72,,542.0,1006.0,9.0553851381374173,-0.99449048298347265,-9.0,-1.0,1142.72,541,1005
272.0,9.066666666666666,532,1006,5721,-99,10.0,0.9446148618625827,137,-10,0,180.0,1.5215988159179688,62.13,1138.01,,532.0,1006.0,10.0,0.9446148618625827,-10.0,0.0,1138.01,531,1005
273.0,9.1,524,1005,5763,42,8.0622577482985491,-1.9377422517014509,137,-8,-1,172.8749836510982,1.1725997924804688,62.46,1133.4,,524.0,1005.0,8.0622577482985491,-1.9377422517014509,-8.0,-1.0,1133.4,523,1004
274.0,9.133333333333333,513,1004,6324,561,11.045361017187261,2.983103268888712,137,-11,-1,174.8055710922652,0.8836898803710938,62.93,1127.47,,513.0,1004.0,11.045361017187261,2.983103268888712,-11.0,-1.0,1127.47,512,1003
275.0,9.166666666666666,501,1003,6822,498,12.041594578792296,0.99623356160503462,138,-12,-1,175.2363583092738,1.73797607421875,63.46,1121.16,,501.0,1003.0,12.041594578792296,0.99623356160503462,-12.0,-1.0,1121.16,500,1002
276.0,9.2,489,1004,6066,-756,12.041594578792296,0.0,138,-12,1,184.7636416907262,2.1634445190429688,64.03,1116.75,,489.0,1004.0,12.041594578792296,0.0,-12.0,1.0,1116.75,488,1003
277.0,9.233333333333333,477,1004,6525,459,12.0,-0.041594578792295778,137,-12,0,180.0,0.03113555908203125,64.59,1111.55,,477.0,1004.0,12.0,-0.041594578792295778,-12.0,0.0,1111.55,476,1003
278.0,9.266666666666666,465,1003,6699,174,12.041594578792296,0.041594578792295778,137,-12,-1,175.2363583092738,3.2258834838867188,65.13,1105.55,,465.0,1003.0,12.041594578792296,0.041594578792295778,-12.0,-1.0,1105.55,464,1002
279.0,9.3,453,1003,5925,-774,12.0,-0.041594578792295778,137,-12,0,180.0,5.003181457519531,65.69,1100.55,,453.0,1003.0,12.0,-0.041594578792295778,-12.0,0.0,1100.55,452,1002
280.0,9.333333333333334,439,1001,6762,837,14.142135623730951,2.142135623730951,137,-14,-2,171.86989764584402,3.492462158203125,66.32,1093.03,,439.0,1001.0,14.142135623730951,2.142135623730951,-14.0,-2.0,1093.03,438,1000
281.0,9.366666666666667,427,1000,6534,-228,12.041594578792296,-2.1005410449386552,137,-12,-1,175.2363583092738,0.42612457275390625,66.88,1087.35,,427.0,1000.0,12.041594578792296,-2.1005410449386552,-12.0,-1.0,1087.35,426,999
282.0,9.4,413,1000,5976,-558,14.0,1.9584054212077042,138,-14,0,180.0,1.5308990478515625,67.56,1081.93,,413.0,1000.0,14.0,1.9584054212077042,-14.0,0.0,1081.93,412,999
283.0,9.433333333333334,400,999,6576,600,13.038404810405298,-0.96159518959470169,137,-13,-1,175.6012946450045,4.008689880371094,68.18,1076.1,,400.0,999.0,13.038404810405298,-0.96159518959470169,-13.0,-1.0,1076.1,399,998
284.0,9.466666666666667,389,998,6174,-402,11.045361017187261,-1.9930437932180372,137,-11,-1,174.8055710922652,0.6402664184570312,68.71,1071.13,,389.0,998.0,11.045361017187261,-1.9930437932180372,-11.0,-1.0,1071.13,388,997
285.0,9.5,376,999,5934,-240,13.038404810405298,1.9930437932180372,138,-13,1,184.3987053549955,0.0335540771484375,69.37,1067.42,,376.0,999.0,13.038404810405298,1.9930437932180372,-13.0,1.0,1067.42,375,998
286.0,9.533333333333333,367,1000,5367,-567,9.0553851381374173,-3.983019672267881,137,-9,1,186.3401917459099,1.5067901611328125,69.85,1065.22,,367.0,1000.0,9.0553851381374173,-3.983019672267881,-9.0,1.0,1065.22,366,999
287.0,9.566666666666666,356,999,5940,573,11.045361017187261,1.9899758790498439,138,-11,-1,174.8055710922652,1.7356491088867188,70.39,1060.54,,356.0,999.0,11.045361017187261,1.9899758790498439,-11.0,-1.0,1060.54,355,998
288.0,9.6,352,997,5166,-774,4.4721359549995796,-6.5732250621876815,138,-4,-2,153.434948822922,0.260772705078125,70.55,1057.31,,352.0,997.0,4.4721359549995796,-6.5732250621876815,-4.0,-2.0,1057.31,351,996
289.0,9.633333333333333,348,996,2973,-2193,4.1231056256176606,-0.34903032938191902,137,-4,-1,165.96375653207352,0.3519287109375,70.74,1055.05,,348.0,996.0,4.1231056256176606,-0.34903032938191902,-4.0,-1.0,1055.05,347,995
290.0,9.666666666666666,346,994,4092,1119,2.8284271247461903,-1.2946785008714703,138,-2,-2,135.0,1.5713882446289062,70.81,1052.5,,346.0,994.0,2.8284271247461903,-1.2946785008714703,-2.0,-2.0,1052.5,345,993
291.0,9.7,344,991,4233,141,3.6055512754639891,0.77712415071779883,138,-2,-3,123.69006752597979,2.069183349609375,70.86,1049.01,,344.0,991.0,3.6055512754639891,0.77712415071779883,-2.0,-3.0,1049.01,343,990
292.0,9.733333333333333,338,987,6381,2148,7.2111025509279782,3.6055512754639891,137,-6,-4,146.30993247402023,0.243865966796875,71.1,1043.27,,338.0,987.0,7.2111025509279782,3.6055512754639891,-6.0,-4.0,1043.27,337,986
293.0,9.766666666666666,331,984,6249,-132,7.6157731058639087,0.4046705549359304,137,-7,-3,156.80140948635182,0.33568572998046875,71.41,1038.18,,331.0,984.0,7.6157731058639087,0.4046705549359304,-7.0,-3.0,1038.18,330,983
294.0,9.8,326,982,4434,-1815,5.3851648071345037,-2.2306082987294049,137,-5,-2,158.19859051364818,0.6247787475585938,71.64,1034.7,,326.0,982.0,5.3851648071345037,-2.2306082987294049,-5.0,-2.0,1034.7,325,981
295.0,9.833333333333334,317,981,5340,906,9.0553851381374173,3.6702203310029136,137,-9,-1,173.6598082540901,0.5108718872070312,72.09,1030.95,,317.0,981.0,9.0553851381374173,3.6702203310029136,-9.0,-1.0,1030.95,316,980
296.0,9.866666666666667,311,981,4170,-1170,6.0,-3.0553851381374173,138,-6,0,180.0,2.6763916015625,72.41,1029.12,,311.0,981.0,6.0,-3.0553851381374173,-6.0,0.0,1029.12,310,980
297.0,9.9,304,981,5064,894,7.0,1.0,138,-7,0,180.0,4.082466125488281,72.78,1027.02,,304.0,981.0,7.0,1.0,-7.0,0.0,1027.02,303,980
298.0,9.933333333333334,301,981,3771,-1293,3.0,-4.0,137,-3,0,180.0,6.486297607421875,72.94,1026.14,,301.0,981.0,3.0,-4.0,-3.0,0.0,1026.14,300,980
299.0,9.966666666666667,299,981,2733,-1038,2.0,-1.0,137,-2,0,180.0,4.953407287597656,73.05,1025.55,,299.0,981.0,2.0,-1.0,-2.0,0.0,1025.55,298,980
300.0,10.0,299,982,3264,531,1.0,-1.0,138,0,1,270.0,7.300193786621094,73.07,1026.51,,299.0,982.0,1.0,-1.0,0.0,1.0,1026.51,298,981
301.0,10.033333333333333,298,983,3459,195,1.4142135623730951,0.41421356237309515,137,-1,1,225.0,8.005313873291016,73.14,1027.18,,298.0,983.0,1.4142135623730951,0.41421356237309515,-1.0,1.0,1027.18,297,982
302.0,10.066666666666666,298,984,2874,-585,1.0,-0.41421356237309515,137,0,1,270.0,7.207469940185547,73.15,1028.13,,298.0,984.0,1.0,-0.41421356237309515,0.0,1.0,1028.13,297,983
303.0,10.1,297,988,3717,843,4.1231056256176606,3.1231056256176606,137,-1,4,255.96375653207352,3.7520294189453125,73.27,1031.67,,297.0,988.0,4.1231056256176606,3.1231056256176606,-1.0,4.0,1031.67,296,987
304.0,10.133333333333333,294,992,3978,261,5.0,0.87689437438233941,137,-3,4,233.13010235415598,4.678379058837891,73.49,1034.65,,294.0,992.0,5.0,0.87689437438233941,-3.0,4.0,1034.65,293,991
305.0,10.166666666666666,292,996,2853,-1125,4.4721359549995796,-0.52786404500042039,138,-2,4,243.434948822922,1.343994140625,73.66,1037.92,,292.0,996.0,4.4721359549995796,-0.52786404500042039,-2.0,4.0,1037.92,291,995
306.0,10.2,289,1001,4284,1431,5.8309518948453007,1.3588159398457211,138,-3,5,239.03624346792648,0.3408927917480469,73.9,1041.88,,289.0,1001.0,5.8309518948453007,1.3588159398457211,-3.0,5.0,1041.88,288,1000
307.0,10.233333333333333,286,1004,2784,-1500,4.2426406871192848,-1.588311207726016,137,-3,3,225.0,1.1701164245605469,74.1,1043.94,,286.0,1004.0,4.2426406871192848,-1.588311207726016,-3.0,3.0,1043.94,285,1003
308.0,10.266666666666666,287,1005,1671,-1113,1.4142135623730951,-2.8284271247461898,138,1,1,315.0,0.13780593872070312,74.06,1045.18,,287.0,1005.0,1.4142135623730951,-2.8284271247461898,1.0,1.0,1045.18,286,1004
309.0,10.3,293,1002,5067,3396,6.7082039324993694,5.2939903701262745,138,6,-3,26.56505117707799,5.150905609130859,73.7,1043.96,,293.0,1002.0,6.7082039324993694,5.2939903701262745,6.0,-3.0,1043.96,292,1001
310.0,10.333333333333334,296,1000,5091,24,3.6055512754639891,-3.1026526570353803,137,3,-2,33.690067525979785,11.15444564819336,73.51,1042.89,,296.0,1000.0,3.6055512754639891,-3.1026526570353803,3.0,-2.0,1042.89,295,999
311.0,10.366666666666667,298,998,4863,-228,2.8284271247461903,-0.77712415071779883,137,2,-2,45.0,11.581161499023438,73.37,1041.54,,298.0,998.0,2.8284271247461903,-0.77712415071779883,2.0,-2.0,1041.54,297,997
312.0,10.4,299,996,3861,-1002,2.2360679774997898,-0.59235914724640049,138,1,-2,63.43494882292201,7.068290710449219,73.29,1039.91,,299.0,996.0,2.2360679774997898,-0.59235914724640049,1.0,-2.0,1039.91,298,995
313.0,10.433333333333334,299,996,4293,432,0.0,-2.2360679774997898,137,0,0,0.0,11.326896667480469,73.29,1039.91,,299.0,996.0,0.0,-2.2360679774997898,0.0,0.0,1039.91,298,995
314.0,10.466666666666667,299,997,5667,1374,1.0,1.0,137,0,1,270.0,13.461448669433594,73.31,1040.87,,299.0,997.0,1.0,1.0,0.0,1.0,1040.87,298,996
315.0,10.5,297,994,3969,-1698,3.6055512754639891,2.6055512754639891,137,-2,-3,123.69006752597979,7.549903869628906,73.36,1037.42,,297.0,994.0,3.6055512754639891,2.6055512754639891,-2.0,-3.0,1037.42,296,993
316.0,10.533333333333333,295,991,3852,-117,3.6055512754639891,0.0,137,-2,-3,123.69006752597979,3.8986282348632812,73.42,1033.98,,295.0,991.0,3.6055512754639891,0.0,-2.0,-3.0,1033.98,294,990
317.0,10.566666666666666,292,987,4353,501,5.0,1.3944487245360109,138,-3,-4,126.86989764584402,1.5278549194335938,73.52,1029.29,,292.0,987.0,5.0,1.3944487245360109,-3.0,-4.0,1029.29,291,986
318.0,10.6,288,984,4035,-318,5.0,0.0,138,-4,-3,143.13010235415598,1.7051925659179688,73.69,1025.28,,288.0,984.0,5.0,0.0,-4.0,-3.0,1025.28,287,983
319.0,10.633333333333333,282,980,4974,939,7.2111025509279782,2.2111025509279782,137,-6,-4,146.30993247402023,3.3465805053710938,73.95,1019.77,,282.0,980.0,7.2111025509279782,2.2111025509279782,-6.0,-4.0,1019.77,281,979
320.0,10.666666666666666,275,976,4404,-570,8.0622577482985491,0.85115519737057088,137,-7,-4,150.25511870305778,0.12223052978515625,74.26,1014.0,,275.0,976.0,8.0622577482985491,0.85115519737057088,-7.0,-4.0,1014.0,274,975
321.0,10.7,270,971,5250,846,7.0710678118654755,-0.99118993643307363,138,-5,-5,135.0,1.1538162231445312,74.46,1007.84,,270.0,971.0,7.0710678118654755,-0.99118993643307363,-5.0,-5.0,1007.84,269,970
322.0,10.733333333333333,264,966,5223,-27,7.810249675906654,0.73918186404117847,137,-6,-5,140.19442890773482,0.329376220703125,74.71,1001.42,,264.0,966.0,7.810249675906654,0.73918186404117847,-6.0,-5.0,1001.42,263,965
323.0,10.766666666666666,260,961,5091,-132,6.4031242374328485,-1.4071254384738054,137,-4,-5,128.6598082540901,2.4187545776367188,74.86,995.55,,260.0,961.0,6.4031242374328485,-1.4071254384738054,-4.0,-5.0,995.55,259,960
324.0,10.8,253,956,4836,-255,8.6023252670426267,2.1992010296097781,137,-7,-5,144.46232220802563,1.1993865966796875,75.18,988.91,,253.0,956.0,8.6023252670426267,2.1992010296097781,-7.0,-5.0,988.91,252,955
325.0,10.833333333333334,248,952,4506,-330,6.4031242374328485,-2.1992010296097781,137,-5,-4,141.34019174590992,1.2903213500976562,75.4,983.77,,248.0,952.0,6.4031242374328485,-2.1992010296097781,-5.0,-4.0,983.77,247,951
326.0,10.866666666666667,243,945,6432,1926,8.6023252670426267,2.1992010296097781,137,-5,-7,125.53767779197437,2.427764892578125,75.58,975.74,,243.0,945.0,8.6023252670426267,2.1992010296097781,-5.0,-7.0,975.74,242,944
327.0,10.9,241,943,2742,-3690,2.8284271247461903,-5.7738981422964368,138,-2,-2,135.0,1.3059768676757812,75.66,973.31,,241.0,943.0,2.8284271247461903,-5.7738981422964368,-2.0,-2.0,973.31,240,942
328.0,10.933333333333334,241,942,1851,-891,1.0,-1.8284271247461903,137,0,-1,90.0,0.8589401245117188,75.65,972.34,,241.0,942.0,1.0,-1.8284271247461903,0.0,-1.0,972.34,240,941
329.0,10.966666666666667,240,941,2832,981,1.4142135623730951,0.41421356237309515,137,-1,-1,135.0,7.051017761230469,75.69,971.12,,240.0,941.0,1.4142135623730951,0.41421356237309515,-1.0,-1.0,971.12,239,940
330.0,11.0,245,941,5382,2550,5.0,3.5857864376269051,138,5,0,0.0,10.543136596679688,75.41,972.37,,245.0,941.0,5.0,3.5857864376269051,5.0,0.0,972.37,244,940
331.0,11.033333333333333,245,937,4134,-1248,4.0,-1.0,137,0,-4,90.0,8.268585205078125,75.35,968.5,,245.0,937.0,4.0,-1.0,0.0,-4.0,968.5,244,936
332.0,11.066666666666666,244,931,4863,729,6.0827625302982193,2.0827625302982193,137,-1,-6,99.46232220802563,1.741424560546875,75.31,962.44,,244.0,931.0,6.0827625302982193,2.0827625302982193,-1.0,-6.0,962.44,243,930
333.0,11.1,243,924,4947,84,7.0710678118654755,0.98830528156725617,138,-1,-7,98.13010235415598,1.171234130859375,75.27,955.42,,243.0,924.0,7.0710678118654755,0.98830528156725617,-1.0,-7.0,955.42,242,923
334.0,11.133333333333333,241,918,4095,-852,6.324555320336759,-0.74651249152871646,137,-2,-6,108.43494882292202,0.3684844970703125,75.29,949.11,,241.0,918.0,6.324555320336759,-0.74651249152871646,-2.0,-6.0,949.11,240,917
335.0,11.166666666666666,240,913,3954,-141,5.0990195135927845,-1.2255358067439746,137,-1,-5,101.30993247402021,1.5975494384765625,75.27,944.02,,240.0,913.0,5.0990195135927845,-1.2255358067439746,-1.0,-5.0,944.02,239,912
336.0,11.2,236,907,5025,1071,7.2111025509279782,2.1120830373351938,138,-4,-6,123.69006752597979,0.101776123046875,75.42,937.2,,236.0,907.0,7.2111025509279782,2.1120830373351938,-4.0,-6.0,937.2,235,906
337.0,11.233333333333333,232,901,4653,-372,7.2111025509279782,0.0,137,-4,-6,123.69006752597979,1.1205902099609375,75.56,930.39,,232.0,901.0,7.2111025509279782,0.0,-4.0,-6.0,930.39,231,900
338.0,11.266666666666666,228,893,4965,312,8.9442719099991592,1.733169359071181,137,-4,-8,116.56505117707799,1.8180389404296875,75.68,921.65,,228.0,893.0,8.9442719099991592,1.733169359071181,-4.0,-8.0,921.65,227,892
339.0,11.3,226,888,3675,-1290,5.3851648071345037,-3.5591071028646555,138,-2,-5,111.80140948635182,0.3087158203125,75.72,916.31,,226.0,888.0,5.3851648071345037,-3.5591071028646555,-2.0,-5.0,916.31,225,887
340.0,11.333333333333334,225,884,3912,237,4.1231056256176606,-1.2620591815168432,137,-1,-4,104.03624346792648,1.2301177978515625,75.72,912.18,,225.0,884.0,4.1231056256176606,-1.2620591815168432,-1.0,-4.0,912.18,224,883
341.0,11.366666666666667,221,879,4458,546,6.4031242374328485,2.2800186118151879,137,-4,-5,128.6598082540901,1.3499298095703125,75.89,906.36,,221.0,879.0,6.4031242374328485,2.2800186118151879,-4.0,-5.0,906.36,220,878
342.0,11.4,218,875,3393,-1065,5.0,-1.4031242374328485,138,-3,-4,126.86989764584402,0.4995574951171875,76.01,901.75,,218.0,875.0,5.0,-1.4031242374328485,-3.0,-4.0,901.75,217,874
343.0,11.433333333333334,223,875,5523,2130,5.0,0.0,137,5,0,0.0,3.777984619140625,75.7,902.97,,223.0,875.0,5.0,0.0,5.0,0.0,902.97,222,874
344.0,11.466666666666667,220,872,2295,-3228,4.2426406871192848,-0.75735931288071523,137,-3,-3,135.0,1.97027587890625,75.84,899.32,,220.0,872.0,4.2426406871192848,-0.75735931288071523,-3.0,-3.0,899.32,219,871
345.0,11.5,218,871,2376,81,2.2360679774997898,-2.006572709619495,138,-2,-1,153.434948822922,4.2293853759765625,75.95,897.87,,218.0,871.0,2.2360679774997898,-2.006572709619495,-2.0,-1.0,897.87,217,870
346.0,11.533333333333333,215,868,3453,1077,4.2426406871192848,2.006572709619495,137,-3,-3,135.0,4.693939208984375,76.09,894.23,,215.0,868.0,4.2426406871192848,2.006572709619495,-3.0,-3.0,894.23,214,867
347.0,11.566666666666666,210,865,4290,837,5.8309518948453007,1.588311207726016,138,-5,-3,149.03624346792648,2.8137969970703125,76.35,890.13,,210.0,865.0,5.8309518948453007,1.588311207726016,-5.0,-3.0,890.13,209,864
348.0,11.6,205,860,4179,-111,7.0710678118654755,1.2401159170201748,137,-5,-5,135.0,1.9886093139648438,76.59,884.1,,205.0,860.0,7.0710678118654755,1.2401159170201748,-5.0,-5.0,884.1,204,859
349.0,11.633333333333333,200,856,4443,264,6.4031242374328485,-0.66794357443262697,137,-5,-4,141.34019174590992,0.45940399169921875,76.85,879.05,,200.0,856.0,6.4031242374328485,-0.66794357443262697,-5.0,-4.0,879.05,199,855
350.0,11.666666666666666,194,852,4281,-162,7.2111025509279782,0.80797831349512972,138,-6,-4,146.30993247402023,1.9316482543945312,77.17,873.81,,194.0,852.0,7.2111025509279782,0.80797831349512972,-6.0,-4.0,873.81,193,851
351.0,11.7,188,847,5037,756,7.810249675906654,0.59914712497867573,138,-6,-5,140.19442890773482,2.7076034545898438,77.49,867.61,,188.0,847.0,7.810249675906654,0.59914712497867573,-6.0,-5.0,867.61,187,846
352.0,11.733333333333333,183,842,4941,-96,7.0710678118654755,-0.73918186404117847,137,-5,-5,135.0,0.543060302734375,77.74,861.66,,183.0,842.0,7.0710678118654755,-0.73918186404117847,-5.0,-5.0,861.66,182,841
353.0,11.766666666666666,175,836,5088,147,10.0,2.9289321881345245,137,-8,-6,143.13010235415598,1.315093994140625,78.18,854.12,,175.0,836.0,10.0,2.9289321881345245,-8.0,-6.0,854.12,174,835
354.0,11.8,169,832,4614,-474,7.2111025509279782,-2.7888974490720218,138,-6,-4,146.30993247402023,3.0548934936523438,78.52,848.99,,169.0,832.0,7.2111025509279782,-2.7888974490720218,-6.0,-4.0,848.99,168,831
